"","veg","meanpv","n","var","geometry","se"
"1","cheatgrass",185.898288616629,180,6059.46669308199,c(-2009436.57059656, -2004321.38046154, -1989391.02144767, -1987711.71748712, -1422769.41502478, -1414650.04893637, -1412722.50753392, -1404491.84131975, -1388347.83194823, -1330703.20304847, -1329569.26740057, -1326263.96847656, -1321324.10992246, -1047824.97149117, -1023529.43804486, 447270.672374879, 514624.172293603, 516366.16174892, 518151.500079182, 653122.076004402, 571982.223622075, 689987.783236129, 627367.251540159, 438856.220386811, 332387.135380218, 605799.977960158, 714229.274053527, 
323810.20977009, 337822.132080472, 651248.182798586),5.80204307554292
"2","sagebrush",141.647058516231,278,65046.5372044004,c(-1887776.56808407, -1766813.83075811, -1736853.73571071, -1714814.78645885, -1596266.63473337, -1583135.63767636, -1407448.04254019, -1388347.83194823, -1374135.93565604, -1326263.96847656, -1047824.97149117, 818724.180395278, 614737.084473211, 581421.064759741, 642843.344659915, 811254.705813472, 813611.227236335, 413414.247254534, 438856.220386811, 411083.572293487, 714229.274053527, 337822.132080472),15.2964162357108
"3","sagecheat",136.124406175999,108,10400.5129640661,c(-2009436.57059656, -2004321.38046154, -1989391.02144767, -1987711.71748712, -1893480.85725471, -1893394.52202669, -1892643.47000155, -1888325.50867299, -1888141.10565856, -1774042.01463117, -1773925.07741113, -1773749.49913423, -1773502.08873288, -1766813.83075811, -1736853.73571071, -1714737.9960779, -1714445.80866602, -1596266.63473337, -1583135.63767636, -1422769.41502478, -1414650.04893637, -1412722.50753392, -1407448.04254019, -1404491.84131975, -1382013.6751309, -1381780.65788434, -1381778.2788199, 
-1374135.93565604, -1330703.20304847, -1329569.26740057, -1321324.10992246, -1299488.55687352, -1299282.61946225, -1047824.97149117, -1023529.43804486, 447270.672374879, 514624.172293603, 516366.16174892, 518151.500079182, 820303.379660774, 820146.277948589, 820135.986954814, 818709.463735426, 818558.49728897, 1252496.12617369, 1351339.13584756, 1252264.66446016, 1252348.06304544, 614737.084473211, 581421.064759741, 642587.403208148, 642692.203372648, 811254.705813472, 813611.227236335, 653122.076004402, 
571982.223622075, 689987.783236129, 413414.247254534, 627367.251540159, 423412.577145881, 423350.278013705, 423301.885736268, 411083.572293487, 332387.135380218, 605799.977960158, 323810.20977009, 812025.512234134, 812168.055563591, 337822.132080472, 651248.182798586),9.81330963353214
